"","genus","family","order","class"
"482","Neopelma","Pipridae","Passeriformes","Aves"
"483","Myrmornis","Thamnophilidae","Passeriformes","Aves"
"484","Pygiptila","Thamnophilidae","Passeriformes","Aves"
"485","Thamnistes","Thamnophilidae","Passeriformes","Aves"
"486","Dysithamnus","Thamnophilidae","Passeriformes","Aves"
"487","Herpsilochmus","Thamnophilidae","Passeriformes","Aves"
"488","Sakesphorus","Thamnophilidae","Passeriformes","Aves"
"489","Thamnophilus","Thamnophilidae","Passeriformes","Aves"
"490","Xenornis","Thamnophilidae","Passeriformes","Aves"
"491","Thamnomanes","Thamnophilidae","Passeriformes","Aves"
"492","Myrmotherula","Thamnophilidae","Passeriformes","Aves"
"493","Megastictus","Thamnophilidae","Passeriformes","Aves"
"494","Dichrozona","Thamnophilidae","Passeriformes","Aves"
"495","Taraba","Thamnophilidae","Passeriformes","Aves"
"496","Cymbilaimus","Thamnophilidae","Passeriformes","Aves"
"497","Batara","Thamnophilidae","Passeriformes","Aves"
"498","Hypoedaleus","Thamnophilidae","Passeriformes","Aves"
"499","Frederickena","Thamnophilidae","Passeriformes","Aves"
"500","Mackenziaena","Thamnophilidae","Passeriformes","Aves"
"501","Cercomacra","Formicariidae","Passeriformes","Aves"
"502","Hypocnemis","Thamnophilidae","Passeriformes","Aves"
"503","Drymophila","Thamnophilidae","Passeriformes","Aves"
"504","Myrmeciza","Thamnophilidae","Passeriformes","Aves"
"505","Phaenostictus","Thamnophilidae","Passeriformes","Aves"
"506","Pithys","Thamnophilidae","Passeriformes","Aves"
"507","Phlegopsis","Thamnophilidae","Passeriformes","Aves"
"508","Skutchia","Thamnophilidae","Passeriformes","Aves"
"509","Rhegmatorhina","Thamnophilidae","Passeriformes","Aves"
"510","Gymnopithys","Thamnophilidae","Passeriformes","Aves"
"511","Willisornis","Thamnophilidae","Passeriformes","Aves"
"512","Hypocnemoides","Thamnophilidae","Passeriformes","Aves"
"513","Hylophylax","Thamnophilidae","Passeriformes","Aves"
"514","Pyriglena","Formicariidae","Passeriformes","Aves"
"515","Rhopornis","Thamnophilidae","Passeriformes","Aves"
"516","Gymnocichla","Thamnophilidae","Passeriformes","Aves"
"517","Percnostola","Thamnophilidae","Passeriformes","Aves"
"518","Myrmoborus","Thamnophilidae","Passeriformes","Aves"
"519","Sclateria","Thamnophilidae","Passeriformes","Aves"
"520","Schistocichla","Thamnophilidae","Passeriformes","Aves"
"521","Biatas","Thamnophilidae","Passeriformes","Aves"
"522","Formicivora","Thamnophilidae","Passeriformes","Aves"
"523","Myrmochanes","Thamnophilidae","Passeriformes","Aves"
"524","Microrhopias","Thamnophilidae","Passeriformes","Aves"
"525","Clytoctantes","Thamnophilidae","Passeriformes","Aves"
"526","Myrmorchilus","Thamnophilidae","Passeriformes","Aves"
"527","Neoctantes","Thamnophilidae","Passeriformes","Aves"
"528","Epinecrophylla","Thamnophilidae","Passeriformes","Aves"
"529","Stymphalornis","Thamnophilidae","Passeriformes","Aves"
"530","Terenura","Thamnophilidae","Passeriformes","Aves"
"531","Pittasoma","Formicariidae","Passeriformes","Aves"
"532","Conopophaga","Conopophagidae","Passeriformes","Aves"
"533","Melanopareia","Rhinocryptidae","Passeriformes","Aves"
"534","Sittasomus","Dendrocolaptidae","Passeriformes","Aves"
"535","Deconychura","Dendrocolaptidae","Passeriformes","Aves"
"536","Dendrocincla","Dendrocolaptidae","Passeriformes","Aves"
"537","Xiphorhynchus","Dendrocolaptidae","Passeriformes","Aves"
"538","Campylorhamphus","Dendrocolaptidae","Passeriformes","Aves"
"539","Drymornis","Dendrocolaptidae","Passeriformes","Aves"
"540","Lepidocolaptes","Dendrocolaptidae","Passeriformes","Aves"
"541","Dendroplex","Dendrocolaptidae","Passeriformes","Aves"
"542","Xiphocolaptes","Furnariidae","Passeriformes","Aves"
"543","Hylexetastes","Dendrocolaptidae","Passeriformes","Aves"
"544","Dendrocolaptes","Furnariidae","Passeriformes","Aves"
"545","Nasica","Furnariidae","Passeriformes","Aves"
"546","Dendrexetastes","Furnariidae","Passeriformes","Aves"
"547","Glyphorynchus","Furnariidae","Passeriformes","Aves"
"548","Xenops","Furnariidae","Passeriformes","Aves"
"549","Tarphonomus","Furnariidae","Passeriformes","Aves"
"550","Premnornis","Furnariidae","Passeriformes","Aves"
"551","Pseudocolaptes","Furnariidae","Passeriformes","Aves"
"552","Furnarius","Furnariidae","Passeriformes","Aves"
"553","Upucerthia","Furnariidae","Passeriformes","Aves"
"554","Cinclodes","Furnariidae","Passeriformes","Aves"
"555","Phleocryptes","Furnariidae","Passeriformes","Aves"
"556","Limnornis","Furnariidae","Passeriformes","Aves"
"557","Lochmias","Furnariidae","Passeriformes","Aves"
"558","Leptasthenura","Furnariidae","Passeriformes","Aves"
"559","Sylviorthorhynchus","Furnariidae","Passeriformes","Aves"
"560","Asthenes","Furnariidae","Passeriformes","Aves"
"561","Oreophylax","Furnariidae","Passeriformes","Aves"
"562","Schizoeaca","Furnariidae","Passeriformes","Aves"
"563","Metopothrix","Furnariidae","Passeriformes","Aves"
"564","Xenerpestes","Furnariidae","Passeriformes","Aves"
"565","Cranioleuca","Furnariidae","Passeriformes","Aves"
"566","Limnoctites","Furnariidae","Passeriformes","Aves"
"567","Roraimia","Furnariidae","Passeriformes","Aves"
"568","Thripophaga","Furnariidae","Passeriformes","Aves"
"569","Siptornis","Furnariidae","Passeriformes","Aves"
"570","Acrobatornis","Furnariidae","Passeriformes","Aves"
"571","Pseudoseisura","Furnariidae","Passeriformes","Aves"
"572","Spartonoica","Furnariidae","Passeriformes","Aves"
"573","Synallaxis","Furnariidae","Passeriformes","Aves"
"574","Schoeniophylax","Furnariidae","Passeriformes","Aves"
"575","Certhiaxis","Furnariidae","Passeriformes","Aves"
"576","Gyalophylax","Furnariidae","Passeriformes","Aves"
"577","Siptornopsis","Furnariidae","Passeriformes","Aves"
"578","Coryphistera","Furnariidae","Passeriformes","Aves"
"579","Anumbius","Furnariidae","Passeriformes","Aves"
"580","Hellmayrea","Furnariidae","Passeriformes","Aves"
"581","Phacellodomus","Furnariidae","Passeriformes","Aves"
"582","Aphrastura","Furnariidae","Passeriformes","Aves"
"583","Premnoplex","Furnariidae","Passeriformes","Aves"
"584","Margarornis","Furnariidae","Passeriformes","Aves"
"585","Simoxenops","Furnariidae","Passeriformes","Aves"
"586","Syndactyla","Furnariidae","Passeriformes","Aves"
"587","Anabacerthia","Furnariidae","Passeriformes","Aves"
"588","Anabazenops","Furnariidae","Passeriformes","Aves"
"589","Megaxenops","Furnariidae","Passeriformes","Aves"
"590","Heliobletus","Furnariidae","Passeriformes","Aves"
"591","Philydor","Furnariidae","Passeriformes","Aves"
"592","Ancistrops","Furnariidae","Passeriformes","Aves"
"593","Clibanornis","Furnariidae","Passeriformes","Aves"
"594","Hylocryptus","Furnariidae","Passeriformes","Aves"
"595","Automolus","Furnariidae","Passeriformes","Aves"
"596","Thripadectes","Furnariidae","Passeriformes","Aves"
"597","Hyloctistes","Furnariidae","Passeriformes","Aves"
"598","Cichlocolaptes","Furnariidae","Passeriformes","Aves"
"599","Berlepschia",NA,NA,NA
"600","Pygarrhichas",NA,NA,NA
"601","Ochetorhynchus","Rhipiduridae","Passeriformes","Aves"
"602","Geositta","Furnariidae","Passeriformes","Aves"
"603","Sclerurus","Furnariidae","Passeriformes","Aves"
"604","Chamaeza","Formicariidae","Passeriformes","Aves"
"605","Formicarius","Formicariidae","Passeriformes","Aves"
"606","Merulaxis","Rhinocryptidae","Passeriformes","Aves"
"607","Eleoscytalopus","Rhinocryptidae","Passeriformes","Aves"
"608","Myornis","Rhinocryptidae","Passeriformes","Aves"
"609","Scytalopus","Rhinocryptidae","Passeriformes","Aves"
"610","Eugralla","Rhinocryptidae","Passeriformes","Aves"
"611","Pteroptochos","Rhinocryptidae","Passeriformes","Aves"
"612","Scelorchilus","Rhinocryptidae","Passeriformes","Aves"
"613","Acropternis","Rhinocryptidae","Passeriformes","Aves"
"614","Rhinocrypta","Rhinocryptidae","Passeriformes","Aves"
"615","Teledromas","Rhinocryptidae","Passeriformes","Aves"
"616","Liosceles","Rhinocryptidae","Passeriformes","Aves"
"617","Psilorhamphus","Rhinocryptidae","Passeriformes","Aves"
"618","Grallaria","Formicariidae","Passeriformes","Aves"
"619","Grallaricula","Formicariidae","Passeriformes","Aves"
"620","Hylopezus","Formicariidae","Passeriformes","Aves"
"621","Myrmothera","Formicariidae","Passeriformes","Aves"
"622","Atrichornis","Menuridae","Passeriformes","Aves"
"623","Menura","Menuridae","Passeriformes","Aves"
"624","Ptilonorhynchus","Ptilonorhynchidae","Passeriformes","Aves"
"625","Sericulus","Ptilonorhynchidae","Passeriformes","Aves"
"626","Chlamydera","Ptilonorhynchidae","Passeriformes","Aves"
"627","Ailuroedus","Ptilonorhynchidae","Passeriformes","Aves"
"628","Scenopoeetes","Ptilonorhynchidae","Passeriformes","Aves"
"629","Prionodura","Ptilonorhynchidae","Passeriformes","Aves"
"630","Amblyornis","Ptilonorhynchidae","Passeriformes","Aves"
"631","Archboldia","Ptilonorhynchidae","Passeriformes","Aves"
"632","Climacteris","Climacteridae","Passeriformes","Aves"
"633","Cormobates","Climacteridae","Passeriformes","Aves"
"634","Amytornis","Maluridae","Passeriformes","Aves"
"635","Stipiturus","Maluridae","Passeriformes","Aves"
"636","Clytomyias","Maluridae","Passeriformes","Aves"
"637","Sipodotus","Maluridae","Passeriformes","Aves"
"638","Malurus","Maluridae","Passeriformes","Aves"
"639","Dasyornis","Pardalotidae","Passeriformes","Aves"
"640","Pardalotus","Pardalotidae","Passeriformes","Aves"
"641","Lichenostomus","Meliphagidae","Passeriformes","Aves"
"642","Myzomela","Meliphagidae","Passeriformes","Aves"
"643","Certhionyx","Meliphagidae","Passeriformes","Aves"
"644","Anthornis","Meliphagidae","Passeriformes","Aves"
"645","Stresemannia","Meliphagidae","Passeriformes","Aves"
"646","Philemon","Meliphagidae","Passeriformes","Aves"
"647","Grantiella","Meliphagidae","Passeriformes","Aves"
"648","Myza","Meliphagidae","Passeriformes","Aves"
"649","Plectorhyncha","Meliphagidae","Passeriformes","Aves"
"650","Xanthotis","Meliphagidae","Passeriformes","Aves"
"651","Melithreptus","Meliphagidae","Passeriformes","Aves"
"652","Entomyzon","Meliphagidae","Passeriformes","Aves"
"653","Foulehaio","Meliphagidae","Passeriformes","Aves"
"654","Gymnomyza","Meliphagidae","Passeriformes","Aves"
"655","Lichmera","Meliphagidae","Passeriformes","Aves"
"656","Phylidonyris","Meliphagidae","Passeriformes","Aves"
"657","Trichodere","Meliphagidae","Passeriformes","Aves"
"658","Timeliopsis","Meliphagidae","Passeriformes","Aves"
"659","Melilestes","Meliphagidae","Passeriformes","Aves"
"660","Ashbyia","Meliphagidae","Passeriformes","Aves"
"661","Epthianura","Meliphagidae","Passeriformes","Aves"
"662","Melipotes","Meliphagidae","Passeriformes","Aves"
"663","Macgregoria","Meliphagidae","Passeriformes","Aves"
"664","Ramsayornis","Meliphagidae","Passeriformes","Aves"
"665","Conopophila","Meliphagidae","Passeriformes","Aves"
"666","Melidectes","Meliphagidae","Passeriformes","Aves"
"667","Manorina","Meliphagidae","Passeriformes","Aves"
"668","Acanthagenys","Meliphagidae","Passeriformes","Aves"
"669","Oreornis","Meliphagidae","Passeriformes","Aves"
"670","Xanthomyza","Meliphagidae","Passeriformes","Aves"
"671","Melitograis","Meliphagidae","Passeriformes","Aves"
"672","Anthochaera","Meliphagidae","Passeriformes","Aves"
"673","Meliphaga","Meliphagidae","Passeriformes","Aves"
"674","Apalopteron","Zosteropidae","Passeriformes","Aves"
"675","Guadalcanaria","Meliphagidae","Passeriformes","Aves"
"676","Prosthemadera","Meliphagidae","Passeriformes","Aves"
"677","Pycnopygius","Meliphagidae","Passeriformes","Aves"
"678","Acanthorhynchus","Meliphagidae","Passeriformes","Aves"
"679","Ptiloprora","Meliphagidae","Passeriformes","Aves"
"680","Glycichaera","Meliphagidae","Passeriformes","Aves"
"681","Smicrornis","Pardalotidae","Passeriformes","Aves"
"682","Origma","Acanthizidae","Passeriformes","Aves"
"683","Crateroscelis","Acanthizidae","Passeriformes","Aves"
"684","Sericornis","Pardalotidae","Passeriformes","Aves"
"685","Pycnoptilus","Acanthizidae","Passeriformes","Aves"
"686","Chthonicola","Acanthizidae","Passeriformes","Aves"
"687","Pyrrholaemus","Acanthizidae","Passeriformes","Aves"
"688","Hylacola","Pardalotidae","Passeriformes","Aves"
"689","Calamanthus","Acanthizidae","Passeriformes","Aves"
"690","Aphelocephala","Pardalotidae","Passeriformes","Aves"
"691","Acanthornis","Acanthizidae","Passeriformes","Aves"
"692","Acanthiza","Acanthizidae","Passeriformes","Aves"
"693","Gerygone","Timaliidae","Passeriformes","Aves"
"694","Oreoscopus","Orthonychidae","Passeriformes","Aves"
"695","Pomatostomus","Melanocharitidae","Passeriformes","Aves"
"696","Orthonyx","Melanocharitidae","Passeriformes","Aves"
"697","Melanocharis","Melanocharitidae","Passeriformes","Aves"
"698","Toxorhamphus","Corvidae","Passeriformes","Aves"
"699","Oedistoma","Corvidae","Passeriformes","Aves"
"700","Cnemophilus","Callaeatidae","Passeriformes","Aves"
"701","Loboparadisea","Callaeatidae","Passeriformes","Aves"
"702","Callaeas","Meliphagidae","Passeriformes","Aves"
"703","Philesturnus",NA,"Passeriformes","Aves"
"704","Notiomystis",NA,"Passeriformes","Aves"
"705","Daphoenositta","Corvidae","Passeriformes","Aves"
"706","Pitohui",NA,"Passeriformes","Aves"
"707","Coracornis",NA,"Passeriformes","Aves"
"708","Colluricincla",NA,"Passeriformes","Aves"
"709","Pachycephala","Vireonidae","Passeriformes","Aves"
"710","Pachycare","Vireonidae","Passeriformes","Aves"
"711","Vireolanius","Vireonidae","Passeriformes","Aves"
"712","Vireo","Vireonidae","Passeriformes","Aves"
"713","Hylophilus","Timaliidae","Passeriformes","Aves"
"714","Cyclarhis","Timaliidae","Passeriformes","Aves"
"715","Erpornis","Corvidae","Passeriformes","Aves"
"716","Pteruthius","Corvidae","Passeriformes","Aves"
"717","Oriolus","Paramythiidae","Passeriformes","Aves"
"718","Sphecotheres","Paramythiidae","Passeriformes","Aves"
"719","Paramythia","Rhipiduridae","Passeriformes","Aves"
"720","Oreocharis","Rhipiduridae","Passeriformes","Aves"
"721","Rhipidura","Rhipiduridae","Passeriformes","Aves"
"722","Lamprolia","Corcoracidae","Passeriformes","Aves"
"723","Chaetorhynchus","Corcoracidae","Passeriformes","Aves"
"724","Struthidea","Paradisaeidae","Passeriformes","Aves"
"725","Corcorax","Paradisaeidae","Passeriformes","Aves"
"726","Manucodia","Paradisaeidae","Passeriformes","Aves"
"727","Lycocorax","Paradisaeidae","Passeriformes","Aves"
"728","Parotia","Paradisaeidae","Passeriformes","Aves"
"729","Pteridophora","Paradisaeidae","Passeriformes","Aves"
"730","Seleucidis","Paradisaeidae","Passeriformes","Aves"
"731","Cicinnurus","Paradisaeidae","Passeriformes","Aves"
"732","Paradisaea","Paradisaeidae","Passeriformes","Aves"
"733","Epimachus","Paradisaeidae","Passeriformes","Aves"
"734","Paradigalla","Paradisaeidae","Passeriformes","Aves"
"735","Astrapia","Paradisaeidae","Passeriformes","Aves"
"736","Ptiloris","Paradisaeidae","Passeriformes","Aves"
"737","Lophorina","Corvidae","Passeriformes","Aves"
"738","Semioptera","Monarchidae","Passeriformes","Aves"
"739","Melampitta","Monarchidae","Passeriformes","Aves"
"740","Arses","Monarchidae","Passeriformes","Aves"
"741","Myiagra","Monarchidae","Passeriformes","Aves"
"742","Monarcha","Monarchidae","Passeriformes","Aves"
"743","Metabolus","Monarchidae","Passeriformes","Aves"
"744","Eutrichomyias","Monarchidae","Passeriformes","Aves"
"745","Chasiempis","Monarchidae","Passeriformes","Aves"
"746","Pomarea","Monarchidae","Passeriformes","Aves"
"747","Neolalage","Monarchidae","Passeriformes","Aves"
"748","Mayrornis","Monarchidae","Passeriformes","Aves"
"749","Clytorhynchus","Monarchidae","Passeriformes","Aves"
"750","Grallina","Monarchidae","Passeriformes","Aves"
"751","Terpsiphone","Monarchidae","Passeriformes","Aves"
"752","Hypothymis","Laniidae","Passeriformes","Aves"
"753","Trochocercus","Laniidae","Passeriformes","Aves"
"754","Lanius","Laniidae","Passeriformes","Aves"
"755","Urolestes","Laniidae","Passeriformes","Aves"
"756","Corvinella","Corvidae","Passeriformes","Aves"
"757","Eurocephalus","Corvidae","Passeriformes","Aves"
"758","Platylophus","Corvidae","Passeriformes","Aves"
"759","Urocissa","Corvidae","Passeriformes","Aves"
"760","Cissa","Corvidae","Passeriformes","Aves"
"761","Gymnorhinus","Corvidae","Passeriformes","Aves"
"762","Aphelocoma","Corvidae","Passeriformes","Aves"
"763","Cyanocitta","Corvidae","Passeriformes","Aves"
"764","Calocitta","Corvidae","Passeriformes","Aves"
"765","Cyanocorax","Corvidae","Passeriformes","Aves"
"766","Cyanolyca","Corvidae","Passeriformes","Aves"
"767","Nucifraga","Corvidae","Passeriformes","Aves"
"768","Corvus","Corvidae","Passeriformes","Aves"
"769","Zavattariornis","Corvidae","Passeriformes","Aves"
"770","Pica","Corvidae","Passeriformes","Aves"
"771","Podoces","Corvidae","Passeriformes","Aves"
"772","Ptilostomus","Corvidae","Passeriformes","Aves"
"773","Garrulus","Corvidae","Passeriformes","Aves"
"774","Cyanopica","Corvidae","Passeriformes","Aves"
"775","Perisoreus","Corvidae","Passeriformes","Aves"
"776","Pyrrhocorax","Corvidae","Passeriformes","Aves"
"777","Dendrocitta","Corvidae","Passeriformes","Aves"
"778","Crypsirina","Corvidae","Passeriformes","Aves"
"779","Temnurus","Cinclosomatidae","Passeriformes","Aves"
"780","Platysmurus","Dicruridae","Passeriformes","Aves"
"781","Ifrita","Campephagidae","Passeriformes","Aves"
"782","Dicrurus","Campephagidae","Passeriformes","Aves"
"783","Campephaga","Campephagidae","Passeriformes","Aves"
"784","Lalage","Campephagidae","Passeriformes","Aves"
"785","Coracina","Campephagidae","Passeriformes","Aves"
"786","Campochaera",NA,"Passeriformes","Aves"
"787","Pericrocotus",NA,"Passeriformes","Aves"
"788","Aleadryas","Prionopidae","Passeriformes","Aves"
"789","Oreoica","Campephagidae","Passeriformes","Aves"
"790","Prionops","Prionopidae","Passeriformes","Aves"
"791","Hemipus",NA,"Passeriformes","Aves"
"792","Tephrodornis",NA,"Passeriformes","Aves"
"793","Megabyas","Vangidae","Passeriformes","Aves"
"794","Bias","Vangidae","Passeriformes","Aves"
"795","Tylas","Vangidae","Passeriformes","Aves"
"796","Hypositta","Vangidae","Passeriformes","Aves"
"797","Artamella","Vangidae","Passeriformes","Aves"
"798","Falculea",NA,"Passeriformes","Aves"
"799","Oriolia",NA,NA,NA
"800","Pseudobias",NA,NA,NA
"801","Leptopterus","Vangidae","Passeriformes","Aves"
"802","Mystacornis","Timaliidae","Passeriformes","Aves"
"803","Euryceros","Vangidae","Passeriformes","Aves"
"804","Schetba","Vangidae","Passeriformes","Aves"
"805","Xenopirostris","Vangidae","Passeriformes","Aves"
"806","Newtonia","Vangidae","Passeriformes","Aves"
"807","Cyanolanius","Vangidae","Passeriformes","Aves"
"808","Calicalicus","Vangidae","Passeriformes","Aves"
"809","Vanga","Vangidae","Passeriformes","Aves"
"810","Philentoma","Prionopidae","Passeriformes","Aves"
"811","Platysteira",NA,"Passeriformes","Aves"
"812","Batis",NA,"Passeriformes","Aves"
"813","Lanioturdus",NA,"Passeriformes","Aves"
"814","Pityriasis","Corvidae","Passeriformes","Aves"
"815","Telophorus","Malaconotidae","Passeriformes","Aves"
"816","Rhodophoneus","Malaconotidae","Passeriformes","Aves"
"817","Laniarius","Malaconotidae","Passeriformes","Aves"
"818","Nilaus","Malaconotidae","Passeriformes","Aves"
"819","Malaconotus","Malaconotidae","Passeriformes","Aves"
"820","Tchagra","Malaconotidae","Passeriformes","Aves"
"821","Dryoscopus","Malaconotidae","Passeriformes","Aves"
"822","Aegithina","Aegithalidae","Passeriformes","Aves"
"823","Rhagologus",NA,"Passeriformes","Aves"
"824","Machaerirhynchus","Dicruridae","Passeriformes","Aves"
"825","Strepera","Cracticidae","Passeriformes","Aves"
"826","Cracticus","Cracticidae","Passeriformes","Aves"
"827","Gymnorhina","Cracticidae","Passeriformes","Aves"
"828","Artamus","Corvidae","Passeriformes","Aves"
"829","Peltops","Cracticidae","Passeriformes","Aves"
"830","Falcunculus",NA,"Passeriformes","Aves"
"831","Psophodes","Cinclosomatidae","Passeriformes","Aves"
"832","Androphobus","Cinclosomatidae","Passeriformes","Aves"
"833","Eulacestoma",NA,"Passeriformes","Aves"
"834","Ptilorrhoa","Cinclosomatidae","Passeriformes","Aves"
"835","Cinclosoma","Cinclosomatidae","Passeriformes","Aves"
"836","Mohoua","Acanthizidae","Passeriformes","Aves"
"837","Picathartes","Picathartidae","Passeriformes","Aves"
"838","Chaetops","Picathartidae","Passeriformes","Aves"
"839","Eupetes","Cinclosomatidae","Passeriformes","Aves"
"840","Melanodryas","Petroicidae","Passeriformes","Aves"
"841","Peneothello","Petroicidae","Passeriformes","Aves"
"842","Eopsaltria","Petroicidae","Passeriformes","Aves"
"843","Monachella","Petroicidae","Passeriformes","Aves"
"844","Tregellasia","Petroicidae","Passeriformes","Aves"
"845","Drymodes","Petroicidae","Passeriformes","Aves"
"846","Heteromyias","Petroicidae","Passeriformes","Aves"
"847","Pachycephalopsis","Petroicidae","Passeriformes","Aves"
"848","Petroica","Petroicidae","Passeriformes","Aves"
"849","Eugerygone","Petroicidae","Passeriformes","Aves"
"850","Amalocichla","Petroicidae","Passeriformes","Aves"
"851","Microeca","Petroicidae","Passeriformes","Aves"
"852","Poecilodryas","Petroicidae","Passeriformes","Aves"
"853","Auriparus","Certhiidae","Passeriformes","Aves"
"854","Anthoscopus","Paridae","Passeriformes","Aves"
"855","Remiz","Paridae","Passeriformes","Aves"
"856","Melanochlora","Paridae","Passeriformes","Aves"
"857","Baeolophus","Paridae","Passeriformes","Aves"
"858","Parus","Paridae","Passeriformes","Aves"
"859","Sylviparus","Paridae","Passeriformes","Aves"
"860","Pseudopodoces","Paridae","Passeriformes","Aves"
"861","Stenostira","Stenostiridae","Passeriformes","Aves"
"862","Elminia","Stenostiridae","Passeriformes","Aves"
"863","Culicicapa","Stenostiridae","Passeriformes","Aves"
"864","Chelidorhynx","Stenostiridae","Passeriformes","Aves"
"865","Cephalopyrus","Paridae","Passeriformes","Aves"
"866","Nicator","Pycnonotidae","Passeriformes","Aves"
"867","Panurus","Sylviidae","Passeriformes","Aves"
"868","Eremophila","Alaudidae","Passeriformes","Aves"
"869","Alauda","Alaudidae","Passeriformes","Aves"
"870","Galerida","Alaudidae","Passeriformes","Aves"
"871","Lullula","Alaudidae","Passeriformes","Aves"
"872","Spizocorys","Alaudidae","Passeriformes","Aves"
"873","Eremalauda","Alaudidae","Passeriformes","Aves"
"874","Melanocorypha","Alaudidae","Passeriformes","Aves"
"875","Calandrella","Alaudidae","Passeriformes","Aves"
"876","Chersophilus","Alaudidae","Passeriformes","Aves"
"877","Rhamphocoris","Alaudidae","Passeriformes","Aves"
"878","Mirafra","Alaudidae","Passeriformes","Aves"
"879","Ammomanes","Alaudidae","Passeriformes","Aves"
"880","Certhilauda","Alaudidae","Passeriformes","Aves"
"881","Pseudalaemon","Alaudidae","Passeriformes","Aves"
"882","Heteromirafra","Alaudidae","Passeriformes","Aves"
"883","Chersomanes","Alaudidae","Passeriformes","Aves"
"884","Pinarocorys","Alaudidae","Passeriformes","Aves"
"885","Alaemon","Alaudidae","Passeriformes","Aves"
"886","Eremopterix","Alaudidae","Passeriformes","Aves"
"887","Macrosphenus","Sylviidae","Passeriformes","Aves"
"888","Sylvietta","Sylviidae","Passeriformes","Aves"
"889","Bradypterus","Sylviidae","Passeriformes","Aves"
"890","Achaetops","Sylviidae","Passeriformes","Aves"
"891","Sphenoeacus","Sylviidae","Passeriformes","Aves"
"892","Melocichla","Sylviidae","Passeriformes","Aves"
"893","Erythrocercus","Dicruridae","Passeriformes","Aves"
"894","Pholidornis","Paridae","Passeriformes","Aves"
"895","Hylia","Sylviidae","Passeriformes","Aves"
"896","Leptopoecile","Sylviidae","Passeriformes","Aves"
"897","Aegithalos","Aegithalidae","Passeriformes","Aves"
"898","Psaltriparus","Aegithalidae","Passeriformes","Aves"
"899","Psaltria","Aegithalidae","Passeriformes","Aves"
"900","Urosphena","Sylviidae","Passeriformes","Aves"
"901","Cettia","Sylviidae","Passeriformes","Aves"
"902","Tesia","Sylviidae","Passeriformes","Aves"
"903","Tickellia","Sylviidae","Passeriformes","Aves"
"904","Orthotomus","Cisticolidae","Passeriformes","Aves"
"905","Abroscopus","Sylviidae","Passeriformes","Aves"
"906","Phylloscopus","Phylloscopidae","Passeriformes","Aves"
"907","Seicercus","Phylloscopidae","Passeriformes","Aves"
"908","Tachycineta","Hirundinidae","Passeriformes","Aves"
"909","Riparia","Hirundinidae","Passeriformes","Aves"
"910","Stelgidopteryx","Hirundinidae","Passeriformes","Aves"
"911","Progne","Hirundinidae","Passeriformes","Aves"
"912","Notiochelidon","Hirundinidae","Passeriformes","Aves"
"913","Neochelidon","Hirundinidae","Passeriformes","Aves"
"914","Atticora","Hirundinidae","Passeriformes","Aves"
"915","Pygochelidon","Hirundinidae","Passeriformes","Aves"
"916","Alopochelidon","Hirundinidae","Passeriformes","Aves"
"917","Haplochelidon","Hirundinidae","Passeriformes","Aves"
"918","Phedina","Hirundinidae","Passeriformes","Aves"
"919","Hirundo","Hirundinidae","Passeriformes","Aves"
"920","Petrochelidon","Hirundinidae","Passeriformes","Aves"
"921","Delichon","Hirundinidae","Passeriformes","Aves"
"922","Cheramoeca","Hirundinidae","Passeriformes","Aves"
"923","Pseudhirundo","Hirundinidae","Passeriformes","Aves"
"924","Psalidoprocne","Hirundinidae","Passeriformes","Aves"
"925","Pseudochelidon","Hirundinidae","Passeriformes","Aves"
"926","Eurochelidon","Hirundinidae","Passeriformes","Aves"
"927","Andropadus","Pycnonotidae","Passeriformes","Aves"
"928","Calyptocichla","Pycnonotidae","Passeriformes","Aves"
"929","Neolestes","Pycnonotidae","Passeriformes","Aves"
"930","Bleda","Pycnonotidae","Passeriformes","Aves"
"931","Baeopogon","Pycnonotidae","Passeriformes","Aves"
"932","Chlorocichla","Pycnonotidae","Passeriformes","Aves"
"933","Ixonotus","Pycnonotidae","Passeriformes","Aves"
"934","Thescelocichla","Pycnonotidae","Passeriformes","Aves"
"935","Phyllastrephus","Pycnonotidae","Passeriformes","Aves"
"936","Pyrrhurus","Pycnonotidae","Passeriformes","Aves"
"937","Criniger","Pycnonotidae","Passeriformes","Aves"
"938","Pycnonotus","Pycnonotidae","Passeriformes","Aves"
"939","Spizixos","Pycnonotidae","Passeriformes","Aves"
"940","Tricholestes","Pycnonotidae","Passeriformes","Aves"
"941","Alophoixus","Pycnonotidae","Passeriformes","Aves"
"942","Setornis","Pycnonotidae","Passeriformes","Aves"
"943","Iole","Pycnonotidae","Passeriformes","Aves"
"944","Ixos","Pycnonotidae","Passeriformes","Aves"
"945","Hemixos","Pycnonotidae","Passeriformes","Aves"
"946","Hypsipetes","Pycnonotidae","Passeriformes","Aves"
"947","Bernieria","Bernieridae","Passeriformes","Aves"
"948","Megalurulus","Sylviidae","Passeriformes","Aves"
"949","Neomixis","Timaliidae","Passeriformes","Aves"
"950","Cryptosylvicola","Bernieridae","Passeriformes","Aves"
"951","Oxylabes","Timaliidae","Passeriformes","Aves"
"952","Crossleyia","Bernieridae","Passeriformes","Aves"
"953","Thamnornis","Bernieridae","Passeriformes","Aves"
"954","Donacobius","Mimidae","Passeriformes","Aves"
"955","Acrocephalus","Sylviidae","Passeriformes","Aves"
