"","genus","family","order","class"
"2034","Idiacanthus","Stomiidae","Stomiiformes","Actinopteri"
"2035","Melanostomias","Stomiidae","Stomiiformes","Actinopteri"
"2036","Leptostomias","Stomiidae","Stomiiformes","Actinopteri"
"2037","Thysanactis","Stomiidae","Stomiiformes","Actinopteri"
"2038","Flagellostomias","Stomiidae","Stomiiformes","Actinopteri"
"2039","Odontostomias","Stomiidae","Stomiiformes","Actinopteri"
"2040","Trigonolampa","Stomiidae","Stomiiformes","Actinopteri"
"2041","Chirostomias","Stomiidae","Stomiiformes","Actinopteri"
"2042","Astronesthes","Stomiidae","Stomiiformes","Actinopteri"
"2043","Borostomias","Stomiidae","Stomiiformes","Actinopteri"
"2044","Neonesthes","Stomiidae","Stomiiformes","Actinopteri"
"2045","Stomias","Stomiidae","Stomiiformes","Actinopteri"
"2046","Rhadinesthes","Stomiidae","Stomiiformes","Actinopteri"
"2047","Heterophotus","Stomiidae","Stomiiformes","Actinopteri"
"2048","Phosichthys","Phosichthyidae","Stomiiformes","Actinopteri"
"2049","Chauliodus","Stomiidae","Stomiiformes","Actinopteri"
"2050","Ichthyococcus","Phosichthyidae","Stomiiformes","Actinopteri"
"2051","Argyropelecus","Sternoptychidae","Stomiiformes","Actinopteri"
"2052","Maurolicus","Sternoptychidae","Stomiiformes","Actinopteri"
"2053","Polyipnus","Sternoptychidae","Stomiiformes","Actinopteri"
"2054","Valenciennellus","Sternoptychidae","Stomiiformes","Actinopteri"
"2055","Danaphos","Sternoptychidae","Stomiiformes","Actinopteri"
"2056","Sternoptyx","Sternoptychidae","Stomiiformes","Actinopteri"
"2057","Triplophos","Diplophidae","Stomiiformes","Actinopteri"
"2058","Polymetme","Phosichthyidae","Stomiiformes","Actinopteri"
"2059","Yarrella","Phosichthyidae","Stomiiformes","Actinopteri"
"2060","Pollichthys","Phosichthyidae","Stomiiformes","Actinopteri"
"2061","Diplophos","Diplophidae","Stomiiformes","Actinopteri"
"2062","Cyclothone","Gonostomatidae","Stomiiformes","Actinopteri"
"2063","Sigmops","Gonostomatidae","Stomiiformes","Actinopteri"
"2064","Gonostoma","Gonostomatidae","Stomiiformes","Actinopteri"
"2065","Bonapartia","Gonostomatidae","Stomiiformes","Actinopteri"
"2066","Margrethia","Gonostomatidae","Stomiiformes","Actinopteri"
"2067","Vinciguerria","Phosichthyidae","Stomiiformes","Actinopteri"
"2068","Neosalanx","Salangidae","Osmeriformes","Actinopteri"
"2069","Protosalanx","Salangidae","Osmeriformes","Actinopteri"
"2070","Neosalangichthys","Salangidae","Osmeriformes","Actinopteri"
"2071","Hemisalanx","Salangidae","Osmeriformes","Actinopteri"
"2072","Salanx","Salangidae","Osmeriformes","Actinopteri"
"2073","Leucosoma","Salangidae","Osmeriformes","Actinopteri"
"2074","Salangichthys","Salangidae","Osmeriformes","Actinopteri"
"2075","Plecoglossus","Plecoglossidae","Osmeriformes","Actinopteri"
"2076","Spirinchus","Osmeridae","Osmeriformes","Actinopteri"
"2077","Thaleichthys","Osmeridae","Osmeriformes","Actinopteri"
"2078","Allosmerus","Osmeridae","Osmeriformes","Actinopteri"
"2079","Osmerus","Osmeridae","Osmeriformes","Actinopteri"
"2080","Mallotus","Salangidae","Osmeriformes","Actinopteri"
"2081","Hypomesus","Osmeridae","Osmeriformes","Actinopteri"
"2082","Retropinna","Retropinnidae","Osmeriformes","Actinopteri"
"2083","Stokellia","Retropinnidae","Osmeriformes","Actinopteri"
"2084","Prototroctes","Retropinnidae","Osmeriformes","Actinopteri"
"2085","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri"
"2086","Salmo","Salmonidae","Salmoniformes","Actinopteri"
"2087","Salvelinus","Salmonidae","Salmoniformes","Actinopteri"
"2088","Salvethymus","Salmonidae","Salmoniformes","Actinopteri"
"2089","Hucho","Salmonidae","Salmoniformes","Actinopteri"
"2090","Brachymystax","Salmonidae","Salmoniformes","Actinopteri"
"2091","Thymallus","Salmonidae","Salmoniformes","Actinopteri"
"2092","Coregonus","Salmonidae","Salmoniformes","Actinopteri"
"2093","Stenodus","Salmonidae","Salmoniformes","Actinopteri"
"2094","Prosopium","Salmonidae","Salmoniformes","Actinopteri"
"2095","Esox","Esocidae","Esociformes","Actinopteri"
"2096","Novumbra","Umbridae","Esociformes","Actinopteri"
"2097","Dallia","Umbridae","Esociformes","Actinopteri"
"2098","Umbra","Umbridae","Esociformes","Actinopteri"
"2099","Argentina","Argentinidae","Argentiniformes","Actinopteri"
"2100","Rhynchohyalus","Opisthoproctidae","Argentiniformes","Actinopteri"
"2101","Macropinna","Opisthoproctidae","Argentiniformes","Actinopteri"
"2102","Nansenia","Microstomatidae","Argentiniformes","Actinopteri"
"2103","Bathylagus","Bathylagidae","Argentiniformes","Actinopteri"
"2104","Pseudobathylagus","Bathylagidae","Argentiniformes","Actinopteri"
"2105","Lipolagus","Bathylagidae","Argentiniformes","Actinopteri"
"2106","Dolicholagus","Bathylagidae","Argentiniformes","Actinopteri"
"2107","Lepidogalaxias",NA,"Lepidogalaxiiformes","Actinopteri"
"2108","Achondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2109","Pseudochondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2110","Parachondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2111","Iberochondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2112","Chondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2113","Protochondrostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2114","Phoxinellus","Cyprinidae","Cypriniformes","Actinopteri"
"2115","Pseudophoxinus","Cyprinidae","Cypriniformes","Actinopteri"
"2116","Telestes","Cyprinidae","Cypriniformes","Actinopteri"
"2117","Alburnoides","Cyprinidae","Cypriniformes","Actinopteri"
"2118","Alburnus","Cyprinidae","Cypriniformes","Actinopteri"
"2119","Rutilus","Cyprinidae","Cypriniformes","Actinopteri"
"2120","Abramis","Cyprinidae","Cypriniformes","Actinopteri"
"2121","Blicca","Cyprinidae","Cypriniformes","Actinopteri"
"2122","Tropidophoxinellus","Cyprinidae","Cypriniformes","Actinopteri"
"2123","Iberocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2124","Squalius","Cyprinidae","Cypriniformes","Actinopteri"
"2125","Scardinius","Cyprinidae","Cypriniformes","Actinopteri"
"2126","Petroleuciscus","Cyprinidae","Cypriniformes","Actinopteri"
"2127","Leucaspius","Cyprinidae","Cypriniformes","Actinopteri"
"2128","Anaecypris","Cyprinidae","Cypriniformes","Actinopteri"
"2129","Acanthalburnus","Cyprinidae","Cypriniformes","Actinopteri"
"2130","Acanthobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2131","Vimba","Cyprinidae","Cypriniformes","Actinopteri"
"2132","Ballerus","Cyprinidae","Cypriniformes","Actinopteri"
"2133","Leuciscus","Cyprinidae","Cypriniformes","Actinopteri"
"2134","Aspius","Cyprinidae","Cypriniformes","Actinopteri"
"2135","Notemigonus","Cyprinidae","Cypriniformes","Actinopteri"
"2136","Pelasgus","Cyprinidae","Cypriniformes","Actinopteri"
"2137","Delminichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2138","Pachychilon","Cyprinidae","Cypriniformes","Actinopteri"
"2139","Pelecus","Cyprinidae","Cypriniformes","Actinopteri"
"2140","Gila","Cyprinidae","Cypriniformes","Actinopteri"
"2141","Moapa","Cyprinidae","Cypriniformes","Actinopteri"
"2142","Ptychocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2143","Acrocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2144","Relictus","Cyprinidae","Cypriniformes","Actinopteri"
"2145","Hesperoleucus","Cyprinidae","Cypriniformes","Actinopteri"
"2146","Siphateles","Cyprinidae","Cypriniformes","Actinopteri"
"2147","Mylopharodon","Cyprinidae","Cypriniformes","Actinopteri"
"2148","Lavinia","Cyprinidae","Cypriniformes","Actinopteri"
"2149","Orthodon","Cyprinidae","Cypriniformes","Actinopteri"
"2150","Chrosomus","Cyprinidae","Cypriniformes","Actinopteri"
"2151","Phoxinus","Cyprinidae","Cypriniformes","Actinopteri"
"2152","Rhynchocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2153","Tribolodon","Cyprinidae","Cypriniformes","Actinopteri"
"2154","Pseudaspius","Cyprinidae","Cypriniformes","Actinopteri"
"2155","Lepidomeda","Cyprinidae","Cypriniformes","Actinopteri"
"2156","Snyderichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2157","Meda","Cyprinidae","Cypriniformes","Actinopteri"
"2158","Plagopterus","Cyprinidae","Cypriniformes","Actinopteri"
"2159","Semotilus","Cyprinidae","Cypriniformes","Actinopteri"
"2160","Hemitremia","Cyprinidae","Cypriniformes","Actinopteri"
"2161","Couesius","Cyprinidae","Cypriniformes","Actinopteri"
"2162","Margariscus","Cyprinidae","Cypriniformes","Actinopteri"
"2163","Cyprinella","Cyprinidae","Cypriniformes","Actinopteri"
"2164","Tampichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2165","Notropis","Cyprinidae","Cypriniformes","Actinopteri"
"2166","Codoma","Cyprinidae","Cypriniformes","Actinopteri"
"2167","Opsopoeodus","Cyprinidae","Cypriniformes","Actinopteri"
"2168","Pimephales","Cyprinidae","Cypriniformes","Actinopteri"
"2169","Hybognathus","Cyprinidae","Cypriniformes","Actinopteri"
"2170","Hybopsis","Cyprinidae","Cypriniformes","Actinopteri"
"2171","Yuriria","Cyprinidae","Cypriniformes","Actinopteri"
"2172","Aztecula","Cyprinidae","Cypriniformes","Actinopteri"
"2173","Luxilus","Cyprinidae","Cypriniformes","Actinopteri"
"2174","Lythrurus","Cyprinidae","Cypriniformes","Actinopteri"
"2175","Pteronotropis","Cyprinidae","Cypriniformes","Actinopteri"
"2176","Algansea","Cyprinidae","Cypriniformes","Actinopteri"
"2177","Agosia","Cyprinidae","Cypriniformes","Actinopteri"
"2178","Erimystax","Cyprinidae","Cypriniformes","Actinopteri"
"2179","Phenacobius","Cyprinidae","Cypriniformes","Actinopteri"
"2180","Macrhybopsis","Cyprinidae","Cypriniformes","Actinopteri"
"2181","Platygobio","Cyprinidae","Cypriniformes","Actinopteri"
"2182","Dionda","Cyprinidae","Cypriniformes","Actinopteri"
"2183","Nocomis","Cyprinidae","Cypriniformes","Actinopteri"
"2184","Campostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2185","Pararhinichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2186","Rhinichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2187","Oregonichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2188","Exoglossum","Cyprinidae","Cypriniformes","Actinopteri"
"2189","Richardsonius","Cyprinidae","Cypriniformes","Actinopteri"
"2190","Iotichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2191","Clinostomus","Cyprinidae","Cypriniformes","Actinopteri"
"2192","Mylocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2193","Pogonichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2194","Tanichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2195","Tinca","Cyprinidae","Cypriniformes","Actinopteri"
"2196","Microphysogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2197","Rostrogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2198","Biwia","Cyprinidae","Cypriniformes","Actinopteri"
"2199","Platysmacheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2200","Abbottina","Cyprinidae","Cypriniformes","Actinopteri"
"2201","Saurogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2202","Pseudogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2203","Gobiobotia","Cyprinidae","Cypriniformes","Actinopteri"
"2204","Xenophysogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2205","Romanogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2206","Acanthogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2207","Gobio","Cyprinidae","Cypriniformes","Actinopteri"
"2208","Mesogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2209","Gnathopogon","Cyprinidae","Cypriniformes","Actinopteri"
"2210","Gobiocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2211","Coreoleuciscus","Cyprinidae","Cypriniformes","Actinopteri"
"2212","Pseudorasbora","Cyprinidae","Cypriniformes","Actinopteri"
"2213","Pseudopungtungia","Cyprinidae","Cypriniformes","Actinopteri"
"2214","Pungtungia","Cyprinidae","Cypriniformes","Actinopteri"
"2215","Rhinogobio","Cyprinidae","Cypriniformes","Actinopteri"
"2216","Paracanthobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2217","Sarcocheilichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2218","Coreius","Cyprinidae","Cypriniformes","Actinopteri"
"2219","Hemibarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2220","Belligobio","Cyprinidae","Cypriniformes","Actinopteri"
"2221","Squalidus","Cyprinidae","Cypriniformes","Actinopteri"
"2222","Acheilognathus","Cyprinidae","Cypriniformes","Actinopteri"
"2223","Rhodeus","Cyprinidae","Cypriniformes","Actinopteri"
"2224","Tanakia","Cyprinidae","Cypriniformes","Actinopteri"
"2225","Acanthorhodeus","Cyprinidae","Cypriniformes","Actinopteri"
"2226","Chanodichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2227","Culter","Cyprinidae","Cypriniformes","Actinopteri"
"2228","Sinibrama","Cyprinidae","Cypriniformes","Actinopteri"
"2229","Ancherythroculter","Cyprinidae","Cypriniformes","Actinopteri"
"2230","Megalobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2231","Xenocyprioides","Cyprinidae","Cypriniformes","Actinopteri"
"2232","Parabramis","Cyprinidae","Cypriniformes","Actinopteri"
"2233","Ischikauia","Cyprinidae","Cypriniformes","Actinopteri"
"2234","Toxabramis","Cyprinidae","Cypriniformes","Actinopteri"
"2235","Hainania","Cyprinidae","Cypriniformes","Actinopteri"
"2236","Pseudohemiculter","Cyprinidae","Cypriniformes","Actinopteri"
"2237","Hemiculter","Cyprinidae","Cypriniformes","Actinopteri"
"2238","Hemiculterella","Cyprinidae","Cypriniformes","Actinopteri"
"2239","Pseudolaubuca","Cyprinidae","Cypriniformes","Actinopteri"
"2240","Xenocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2241","Plagiognathops","Cyprinidae","Cypriniformes","Actinopteri"
"2242","Distoechodon","Cyprinidae","Cypriniformes","Actinopteri"
"2243","Pseudobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2244","Hypophthalmichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2245","Ochetobius","Cyprinidae","Cypriniformes","Actinopteri"
"2246","Mylopharyngodon","Cyprinidae","Cypriniformes","Actinopteri"
"2247","Ctenopharyngodon","Cyprinidae","Cypriniformes","Actinopteri"
"2248","Elopichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2249","Luciobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2250","Squaliobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2251","Metzia","Cyprinidae","Cypriniformes","Actinopteri"
"2252","Hemigrammocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2253","Paralaubuca","Cyprinidae","Cypriniformes","Actinopteri"
"2254","Parachela","Cyprinidae","Cypriniformes","Actinopteri"
"2255","Oxygaster","Cyprinidae","Cypriniformes","Actinopteri"
"2256","Macrochirichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2257","Pararasbora","Cyprinidae","Cypriniformes","Actinopteri"
"2258","Nicholsicypris","Cyprinidae","Cypriniformes","Actinopteri"
"2259","Yaoshanicus","Cyprinidae","Cypriniformes","Actinopteri"
"2260","Aphyocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2261","Nipponocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2262","Candidia","Cyprinidae","Cypriniformes","Actinopteri"
"2263","Parazacco","Cyprinidae","Cypriniformes","Actinopteri"
"2264","Opsariichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2265","Zacco","Cyprinidae","Cypriniformes","Actinopteri"
"2266","Leptobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2267","Capoeta","Cyprinidae","Cypriniformes","Actinopteri"
"2268","Barbus","Cyprinidae","Cypriniformes","Actinopteri"
"2269","Luciobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2270","Aulopyge","Cyprinidae","Cypriniformes","Actinopteri"
"2271","Cyprinion","Cyprinidae","Cypriniformes","Actinopteri"
"2272","Carasobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2273","Schizocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2274","Schizothorax","Cyprinidae","Cypriniformes","Actinopteri"
"2275","Aspiorhynchus","Cyprinidae","Cypriniformes","Actinopteri"
"2276","Percocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2277","Schizopygopsis","Cyprinidae","Cypriniformes","Actinopteri"
"2278","Chuanchia","Cyprinidae","Cypriniformes","Actinopteri"
"2279","Herzensteinia","Cyprinidae","Cypriniformes","Actinopteri"
"2280","Gymnocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2281","Platypharodon","Cyprinidae","Cypriniformes","Actinopteri"
"2282","Oxygymnocypris","Cyprinidae","Cypriniformes","Actinopteri"
"2283","Gymnodiptychus","Cyprinidae","Cypriniformes","Actinopteri"
"2284","Ptychobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2285","Diptychus","Cyprinidae","Cypriniformes","Actinopteri"
"2286","Acrossocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2287","Onychostoma","Cyprinidae","Cypriniformes","Actinopteri"
"2288","Folifer","Cyprinidae","Cypriniformes","Actinopteri"
"2289","Spinibarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2290","Labeobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2291","Varicorhinus","Cyprinidae","Cypriniformes","Actinopteri"
"2292","Sanagia","Cyprinidae","Cypriniformes","Actinopteri"
"2293","Mesopotamichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2294","Neolissochilus","Cyprinidae","Cypriniformes","Actinopteri"
"2295","Tor","Cyprinidae","Cypriniformes","Actinopteri"
"2296","Hypselobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2297","Barbodes","Cyprinidae","Cypriniformes","Actinopteri"
"2298","Puntius","Cyprinidae","Cypriniformes","Actinopteri"
"2299","Osteochilus","Cyprinidae","Cypriniformes","Actinopteri"
"2300","Pseudobarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2301","Systomus","Cyprinidae","Cypriniformes","Actinopteri"
"2302","Pethia","Cyprinidae","Cypriniformes","Actinopteri"
"2303","Dawkinsia","Cyprinidae","Cypriniformes","Actinopteri"
"2304","Osteobrama","Cyprinidae","Cypriniformes","Actinopteri"
"2305","Haludaria","Cyprinidae","Cypriniformes","Actinopteri"
"2306","Hampala","Cyprinidae","Cypriniformes","Actinopteri"
"2307","Poropuntius","Cyprinidae","Cypriniformes","Actinopteri"
"2308","Oreichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2309","Eirmotus","Cyprinidae","Cypriniformes","Actinopteri"
"2310","Chagunius","Cyprinidae","Cypriniformes","Actinopteri"
"2311","Mystacoleucus","Cyprinidae","Cypriniformes","Actinopteri"
"2312","Sikukia","Cyprinidae","Cypriniformes","Actinopteri"
"2313","Hypsibarbus","Cyprinidae","Cypriniformes","Actinopteri"
"2314","Barbonymus","Cyprinidae","Cypriniformes","Actinopteri"
"2315","Sawbwa","Cyprinidae","Cypriniformes","Actinopteri"
"2316","Scaphognathops","Cyprinidae","Cypriniformes","Actinopteri"
"2317","Discherodontus","Cyprinidae","Cypriniformes","Actinopteri"
"2318","Cosmochilus","Cyprinidae","Cypriniformes","Actinopteri"
"2319","Puntioplites","Cyprinidae","Cypriniformes","Actinopteri"
"2320","Amblyrhynchichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2321","Cyclocheilichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2322","Albulichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2323","Balantiocheilos","Cyprinidae","Cypriniformes","Actinopteri"
"2324","Anematichthys","Cyprinidae","Cypriniformes","Actinopteri"
"2325","Sinocyclocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2326","Anchicyclocheilus","Cyprinidae","Cypriniformes","Actinopteri"
"2327","Procypris","Cyprinidae","Cypriniformes","Actinopteri"
